ImageNumber,YFP,RFP,ObjectNumber,AreaShape_MajorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,TrackObjects_Label_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
27,1,0,24,22.07858539,11.05190273,148.6949153,741.1610169,5,26.0,25
27,1,0,17,14.44692185,18.71713673,152.375,756.9625,5,26.0,25
27,0,1,6,28.36767648,-55.75319962,363.2280702,11.26315789,16,0.0,0
27,0,1,7,30.56521806,-53.99374128,338.9238579,28.09137056,7,26.0,6
27,0,1,22,45.003383,-63.54208793,334.2162162,494.3166023,8,26.0,18
27,0,1,14,42.49273463,-66.77014374,296.3176471,511.1333333,9,26.0,22
27,0,1,19,31.90941129,-54.81584255,987.0227273,714.6931818,11,26.0,14
27,0,1,15,31.97490777,-30.64471151,964.1955307,735.7150838,11,26.0,19
28,1,0,1,25.13783048,-73.28182064,1037.808511,82.26241135,1,27.0,1
28,1,0,2,33.60608753,17.3880349,1307.082645,102.5289256,2,27.0,2
28,1,0,23,18.76244118,21.09632181,1314.134146,101.097561,2,27.0,23
28,1,0,12,28.7465791,21.71965222,1300.929134,108.1102362,2,27.0,12
28,1,0,3,21.76143449,44.06932973,245.852459,123.5901639,3,27.0,3
28,1,0,24,21.55893859,11.55731286,149.6434783,741.4434783,5,27.0,24
28,1,0,17,15.23621664,18.99147096,153.4285714,757.3809524,5,27.0,17
28,0,1,6,28.19016142,-54.76018223,364.3176471,11.95882353,16,27.0,6
28,0,1,7,30.82144153,-53.58730513,339.7360406,28.95431472,7,27.0,7
28,0,1,22,45.73387664,-63.61519341,335.1917293,495.0864662,8,27.0,22
28,0,1,14,42.99013219,-66.89980742,297.4351145,511.8320611,9,27.0,14
28,0,1,19,32.28194206,-55.11583358,987.9828571,715.3657143,11,27.0,19
28,0,1,15,32.31807934,-30.06354231,965.3407821,736.2681564,11,27.0,15
29,1,0,1,25.2281796,-73.87946751,1038.640845,82.45774648,1,28.0,1
29,1,0,2,34.28891441,17.91239743,1308.269841,102.9365079,2,28.0,2
29,1,0,23,19.19647308,20.50318553,1315.151163,101.3488372,2,28.0,23
29,1,0,12,29.0680172,21.8363007,1301.81746,108.3809524,2,28.0,12
29,1,0,3,21.85202873,44.76711167,246.5528455,123.6747967,3,28.0,3
29,1,0,24,22.6051212,11.33972579,150.6065574,741.9098361,5,28.0,24
29,1,0,17,14.65101721,18.57893721,154.5853659,758.0731707,5,28.0,17
29,0,1,6,28.70462357,-55.05285001,365.3295455,12.05681818,16,28.0,6
29,0,1,7,31.27965576,-54.24642569,340.5658537,29.24390244,7,28.0,7
29,0,1,22,45.60116713,-63.48316177,336.3143939,495.1515152,8,28.0,22
29,0,1,14,43.26177316,-66.87769251,297.8830189,512.1509434,9,28.0,14
29,0,1,19,32.03169792,-55.31273554,988.9829545,715.4375,11,28.0,19
29,0,1,15,32.3981945,-30.02185137,966.2320442,736.480663,11,28.0,15
30,1,0,1,26.1580625,-74.22062651,1039.340136,82.57823129,1,29.0,1
30,1,0,2,35.63833842,18.22149673,1308.915966,102.9579832,2,29.0,2
30,1,0,23,19.09204538,20.19807405,1315.965116,101.5,2,29.0,23
30,1,0,12,29.49043936,22.00833465,1302.696296,108.6518519,2,29.0,12
30,1,0,3,22.0294917,44.2444469,247.4307692,123.8615385,3,29.0,3
30,1,0,24,38.75043327,13.65857138,153.0544554,748.8366337,5,29.0,24
30,0,1,6,28.21803184,-55.03256221,366.1162791,12.16860465,16,29.0,6
30,0,1,7,31.1486575,-53.470951,341.2315271,29.43349754,7,29.0,7
30,0,1,22,45.96486556,-63.36446686,337.1003717,495.2490706,8,29.0,22
30,0,1,14,42.96956744,-66.67657428,298.5773585,512.245283,9,29.0,14
30,0,1,19,32.24282013,-55.4118762,989.8089888,715.5337079,11,29.0,19
30,0,1,15,32.52318232,-30.53280248,966.9668508,736.6464088,11,29.0,15
31,1,0,1,26.35902342,-74.54148637,1040.439189,83.60810811,1,30.0,1
31,1,0,2,36.25710128,17.83732743,1309.97479,103.9579832,2,30.0,2
31,1,0,23,18.69825351,20.37171172,1317.034884,102.6046512,2,30.0,23
31,1,0,12,29.44899941,22.02914956,1303.742424,109.7424242,2,30.0,12
31,1,0,3,22.15167504,44.4822212,248.556391,124.9398496,3,30.0,3
31,1,0,24,39.39960057,13.73946535,154.182266,749.7339901,5,30.0,24
31,0,1,6,28.33741921,-55.12025806,367.2011494,13.13793103,16,30.0,6
31,0,1,7,31.63103849,-53.67449297,342.404878,30.48292683,7,30.0,7
31,0,1,22,46.82251324,-63.22201393,338.1691176,496.2536765,8,30.0,22
31,0,1,14,42.91481597,-67.00959145,299.4961832,513.3435115,9,30.0,14
31,0,1,19,32.39975836,-55.15699499,990.8793103,716.5287356,11,30.0,19
31,0,1,15,32.48529966,-30.57907175,968.0222222,737.5833333,11,30.0,15
32,1,0,1,26.72316237,-74.4248122,1041.539474,83.28289474,1,31.0,1
32,1,0,2,37.36807428,17.84732184,1311.025641,103.9316239,2,31.0,2
32,1,0,23,19.20225269,19.83792715,1318.093023,102.372093,2,31.0,23
32,1,0,12,30.21940201,21.80661554,1304.679104,109.4104478,2,31.0,12
32,1,0,3,22.41746596,45.16216753,249.484127,124.5238095,3,31.0,3
32,1,0,24,39.84373331,14.24282116,155.2941176,749.6617647,5,31.0,24
32,0,1,6,28.9126803,-55.12910411,368.0847458,12.81920904,16,31.0,6
32,0,1,7,31.15101657,-53.2337266,343.159204,30.44278607,7,31.0,7
32,0,1,22,46.81321285,-63.60705936,339.5444444,495.7740741,8,31.0,22
32,0,1,14,43.54002935,-67.18848242,300.3496241,513.1691729,9,31.0,14
32,0,1,19,32.15405677,-55.11004396,991.8914286,716.3428571,11,31.0,19
32,0,1,15,33.21828668,-30.36391658,969.0552486,737.2928177,11,31.0,15
33,1,0,1,27.08000775,-74.93276799,1042.190789,82.71710526,1,32.0,1
33,1,0,2,37.40648991,17.86114898,1311.886179,103.3333333,2,32.0,2
33,1,0,23,19.77762439,19.40207633,1318.844444,102.0333333,2,32.0,23
33,1,0,12,30.0666285,21.4737274,1305.451852,108.9333333,2,32.0,12
33,1,0,3,23.58535455,45.57965994,250.1461538,124.0769231,3,32.0,3
33,1,0,24,18.84464107,11.86337455,153.7475728,740.2815534,5,32.0,24
33,1,0,17,19.43101087,19.43517797,158.2641509,757.9150943,5,32.0,24
33,0,1,6,28.75635136,-54.73674878,368.6162791,12.31976744,16,32.0,6
33,0,1,7,31.82115147,-52.94110604,343.6811594,29.94202899,7,32.0,7
33,0,1,22,46.88140963,-63.30521219,340.1135531,495.2673993,8,32.0,22
33,0,1,14,43.66316504,-67.27238462,300.6217228,512.7265918,9,32.0,14
33,0,1,19,32.46627081,-55.97984312,992.5795455,715.6420455,11,32.0,19
33,0,1,15,33.45336383,-30.51654147,969.655914,736.8548387,11,32.0,15
34,1,0,26,27.86759379,-74.91661274,1037.42236,78.9689441,1,33.0,1
34,1,0,1,37.88237561,17.9843033,1306.944882,99.79527559,2,33.0,2
34,1,0,2,19.99555015,19.63828084,1314.033333,98.55555556,2,33.0,23
34,1,0,23,30.26350083,21.9093502,1300.544776,105.4850746,2,33.0,12
34,1,0,12,23.35160621,44.84293169,244.942029,120.2608696,3,33.0,3
34,1,0,25,19.63308222,12.85221359,148.6788991,736.559633,5,33.0,24
34,1,0,24,18.84811264,20.97112912,153.6698113,755.0377358,5,33.0,17
34,0,1,6,31.91629568,-52.90734976,338.8405797,26.33816425,7,33.0,7
34,0,1,18,47.43438212,-63.23924169,335.430605,491.405694,8,33.0,22
34,0,1,22,43.84634929,-67.12689349,295.8681319,508.956044,9,33.0,14
34,0,1,14,32.28105601,-55.96490646,987.9116022,711.8895028,11,33.0,19
34,0,1,19,33.61183539,-30.31964245,964.6041667,733.359375,11,33.0,15
35,1,0,26,28.0229642,-75.443004,1040.962733,78.25465839,1,34.0,26
35,1,0,1,38.62867129,18.7009859,1310.451128,99.12781955,2,34.0,1
35,1,0,2,21.18057425,20.47278395,1317.580645,97.68817204,2,34.0,2
35,1,0,23,30.86129047,22.00403372,1303.910448,104.5149254,2,34.0,23
35,1,0,12,22.89130718,44.70510631,248.3358209,119.6567164,3,34.0,12
35,1,0,25,43.67705917,15.66001993,154.8571429,745.3456221,5,34.0,24
35,0,1,6,32.39213203,-52.82344892,342.2300469,25.74647887,7,34.0,6
35,0,1,18,47.77571149,-63.28597242,338.8869258,490.7915194,8,34.0,18
35,0,1,22,44.42092995,-66.91294088,299.0469314,508.4259928,9,34.0,22
35,0,1,14,32.65955153,-55.77380495,991.6,711.1081081,11,34.0,14
35,0,1,19,33.9509312,-30.26765051,968.005102,732.8010204,11,34.0,19
36,1,0,26,28.80521121,-75.16246951,1041.506024,79.06626506,1,35.0,26
36,1,0,1,38.59472919,18.08937734,1310.765625,99.9140625,2,35.0,1
36,1,0,2,20.69199159,19.53582018,1318.0,98.81521739,2,35.0,2
36,1,0,23,30.35712222,21.94310551,1304.410448,105.858209,2,35.0,23
36,1,0,12,23.59858246,44.67173741,248.7826087,120.2971014,3,35.0,12
36,1,0,25,19.65273814,13.99259802,152.4766355,736.5327103,5,35.0,25
36,1,0,24,18.87722707,20.02101916,157.9714286,756.0952381,5,35.0,25
36,0,1,6,32.05459568,-52.38774133,342.4832536,26.67942584,7,35.0,6
36,0,1,18,47.59446692,-63.07789531,339.4341637,491.4519573,8,35.0,18
36,0,1,22,44.71879897,-67.21928632,299.5527273,509.1709091,9,35.0,22
36,0,1,14,32.79137642,-56.01652693,991.7166667,712.0,11,35.0,14
36,0,1,19,33.84825895,-30.59242792,968.5502646,733.2275132,11,35.0,19
37,1,0,26,28.97036277,-76.30544714,1042.253012,79.6686747,1,36.0,26
37,1,0,1,39.79092594,18.13571465,1311.38806,100.358209,2,36.0,1
37,1,0,2,21.53707352,20.71136424,1318.645833,99.29166667,2,36.0,2
37,1,0,23,31.41760711,22.34594155,1305.021739,106.4855072,2,36.0,23
37,1,0,12,23.43802982,44.77822217,249.3381295,120.9208633,3,36.0,12
37,1,0,25,19.58060087,15.2588684,153.0900901,736.8648649,5,36.0,25
37,1,0,24,19.25620162,21.60202265,158.7247706,756.8990826,5,36.0,24
37,0,1,6,32.06663405,-52.97921204,343.1380952,27.27142857,7,36.0,6
37,0,1,18,48.2878731,-62.86113874,340.1696751,491.9530686,8,36.0,18
37,0,1,22,44.63841753,-67.27509843,300.2324723,509.7601476,9,36.0,22
37,0,1,14,32.79343119,-55.45677967,992.5966851,712.4696133,11,36.0,14
37,0,1,19,33.75672051,-30.15899323,969.1693122,733.962963,11,36.0,19
38,1,0,1,29.49921791,-76.52243096,1043.911243,81.39053254,1,37.0,26
38,1,0,2,40.3680821,18.04029246,1312.963768,102.9710145,2,37.0,1
38,1,0,23,21.73431641,20.69753877,1320.197917,101.2291667,2,37.0,2
38,1,0,12,31.31290433,22.28712088,1306.705882,108.1176471,2,37.0,23
38,1,0,3,24.4269338,47.18520614,251.3357143,123.0214286,3,37.0,12
38,1,0,25,19.58219585,16.40510842,154.7075472,739.0754717,5,37.0,25
38,1,0,24,19.19404423,23.29092733,160.4571429,758.9238095,5,37.0,24
38,0,1,6,29.86268605,-54.46674063,370.0555556,10.88333333,17,0.0,0
38,0,1,7,32.57427029,-51.89742697,344.5817308,29.25,7,37.0,6
38,0,1,22,47.58551605,-62.7934276,341.4052045,493.9107807,8,37.0,18
38,0,1,14,44.47354613,-66.82435708,302.1389961,511.3861004,9,37.0,22
38,0,1,19,69.28063299,-46.30994229,981.9389535,725.252907,11,37.0,19
39,1,0,1,30.56027677,-76.3909326,1044.373563,82.23563218,1,38.0,1
39,1,0,2,41.35585924,18.14668296,1313.338028,103.6549296,2,38.0,2
39,1,0,23,22.49200832,19.7360222,1320.574257,102.1386139,2,38.0,23
39,1,0,12,31.6546518,21.79850343,1306.866197,109.1338028,2,38.0,12
39,1,0,3,24.53680576,45.91429259,251.277027,123.6216216,3,38.0,3
39,1,0,24,19.7714725,13.49992498,154.9813084,739.7943925,5,38.0,25
39,1,0,17,19.47827134,25.09291677,160.9909091,760.1727273,5,38.0,24
39,0,1,6,29.62531113,-53.88645757,370.3687151,11.70949721,17,38.0,6
39,0,1,7,32.55719635,-52.0294214,344.9619048,30.09047619,7,38.0,7
39,0,1,22,47.28291853,-62.76054694,341.7941176,494.7279412,8,38.0,22
39,0,1,14,44.49477842,-66.96201328,302.093633,512.3520599,9,38.0,14
39,0,1,19,32.30845507,-55.33513264,993.8546512,715.4302326,11,38.0,19
39,0,1,15,33.98162287,-30.28830442,970.9488636,736.6363636,11,38.0,19
40,1,0,1,31.24986648,-76.51877437,1044.59116,82.51381215,1,39.0,1
40,1,0,2,41.7751989,18.74055888,1314.013889,103.9791667,2,39.0,2
40,1,0,23,23.01294822,20.12692839,1321.271845,102.4951456,2,39.0,23
40,1,0,12,31.80081031,21.92116279,1307.270073,109.2773723,2,39.0,12
40,1,0,3,24.4150436,44.78016156,251.3541667,123.7013889,3,39.0,3
40,1,0,24,20.37257671,11.8614629,155.4568966,739.9827586,5,39.0,24
40,1,0,17,19.53262975,25.75154174,161.7931034,761.1206897,5,39.0,17
40,0,1,6,30.18196951,-54.33989433,370.7903226,11.9516129,17,39.0,6
40,0,1,7,32.96979448,-51.73289113,345.3194444,30.38425926,7,39.0,7
40,0,1,22,47.95000875,-62.28190433,342.45,494.9035714,8,39.0,22
40,0,1,14,44.75838024,-66.81364233,302.6021505,512.609319,9,39.0,14
40,0,1,19,33.11157298,-55.92786472,995.0216216,715.2972973,11,39.0,19
40,0,1,15,35.3114243,-30.73865786,971.2437811,737.1144279,11,39.0,15
41,1,0,1,32.02714906,-77.32726168,1045.734043,82.80319149,1,40.0,1
41,1,0,2,41.90766507,18.76252619,1315.15,104.2357143,2,40.0,2
41,1,0,23,22.98741521,20.34556892,1322.485437,102.6796117,2,40.0,23
41,1,0,12,31.77457214,21.53165428,1308.437037,109.7407407,2,40.0,12
41,1,0,3,24.24308833,45.67940171,252.4930556,123.9652778,3,40.0,3
41,1,0,24,20.42720224,11.45203314,156.5299145,740.0769231,5,40.0,24
41,1,0,17,20.13806445,26.26749068,163.0,761.5,5,40.0,17
41,0,1,6,30.39479769,-54.01688772,371.9734043,12.2606383,17,40.0,6
41,0,1,7,32.83409221,-52.11127367,346.5813953,30.69302326,7,40.0,7
41,0,1,22,48.66856149,-62.56204889,343.7844523,495.1625442,8,40.0,22
41,0,1,14,45.03769765,-67.27942284,303.4714286,513.0142857,9,40.0,14
41,0,1,19,33.09660496,-55.31268762,996.5347594,715.3636364,11,40.0,19
41,0,1,15,34.81944034,-30.53628884,972.1666667,737.7401961,11,40.0,15
42,1,0,1,32.3808601,-77.4697405,1046.518717,82.20855615,1,41.0,1
42,1,0,2,42.96828763,18.23703651,1315.880795,103.9735099,2,41.0,2
42,1,0,23,23.33296507,19.97206103,1323.245283,102.3962264,2,41.0,23
42,1,0,12,32.0788401,21.62636371,1309.028169,108.9507042,2,41.0,12
42,1,0,3,25.32715659,45.90873481,253.2715232,123.4966887,3,41.0,3
42,1,0,24,20.82392254,22.71920514,157.8666667,739.8916667,5,41.0,24
42,1,0,17,20.47299011,33.18518703,163.7118644,760.720339,5,41.0,17
42,0,1,6,29.78422233,-54.53707966,373.0054054,11.51891892,17,41.0,6
42,0,1,7,33.20665712,-52.3114502,347.1689498,30.30593607,7,41.0,7
42,0,1,22,49.00779926,-62.77684812,344.7607143,494.3928571,8,41.0,22
42,0,1,14,45.2181902,-66.69909391,304.4187726,512.3212996,9,41.0,14
42,0,1,19,32.86510639,-55.76158963,996.7790055,715.0607735,11,41.0,19
42,0,1,15,34.71129745,-30.34603925,973.2962963,736.6507937,11,41.0,15
43,1,0,1,33.00889461,-77.32084982,1048.08377,81.47120419,1,42.0,1
43,1,0,2,43.40515945,18.09521689,1317.670886,103.2658228,2,42.0,2
43,1,0,23,23.78043223,19.49895796,1324.990566,101.7358491,2,42.0,23
43,1,0,12,32.30534222,21.29987066,1310.732394,108.4295775,2,42.0,12
43,1,0,3,25.68235727,46.02241948,254.9354839,122.483871,3,42.0,3
43,1,0,24,21.12784827,24.1356602,159.779661,739.220339,5,42.0,24
43,1,0,17,20.85680991,36.30494402,165.147541,759.5,5,42.0,17
43,0,1,6,30.09604226,-53.85859245,374.6721311,10.61748634,17,42.0,6
43,0,1,7,33.63434389,-52.03237714,348.7889908,29.50458716,7,42.0,7
43,0,1,22,49.30682689,-62.32666304,346.2056738,493.7198582,8,42.0,22
43,0,1,14,45.18708063,-66.6574431,305.7472924,511.6209386,9,42.0,14
43,0,1,19,33.31732517,-55.93187247,998.6077348,714.1767956,11,42.0,19
43,0,1,15,34.20252181,-30.96887232,974.7098446,736.0880829,11,42.0,15
44,1,0,26,34.16833183,-77.98997898,1048.934343,80.26767677,1,43.0,1
44,1,0,1,44.40628166,18.15825646,1318.900662,102.1854305,2,43.0,2
44,1,0,2,24.96979383,19.90739103,1326.159292,100.5929204,2,43.0,23
44,1,0,23,32.61721173,21.14823561,1311.893617,107.1134752,2,43.0,12
44,1,0,12,25.8921551,46.32868167,256.0576923,121.3846154,3,43.0,3
44,1,0,25,21.34427474,25.28513679,160.9745763,737.9661017,5,43.0,24
44,1,0,24,21.61121441,39.45579147,166.1640625,758.1484375,5,43.0,17
44,0,1,6,33.76704474,-51.66563181,349.9594595,28.25675676,7,43.0,7
44,0,1,18,49.74206434,-62.49451499,347.4166667,492.3949275,8,43.0,22
44,0,1,22,45.31616003,-66.59876838,306.8904594,510.434629,9,43.0,14
44,0,1,14,32.90214676,-55.8613421,999.6685083,713.0497238,11,43.0,19
44,0,1,19,34.78081568,-30.78908786,975.9166667,734.78125,11,43.0,15
45,1,0,26,34.9124599,-79.09779994,1044.35,77.605,1,44.0,26
45,1,0,1,44.24097418,18.00240249,1314.503268,100.1764706,2,44.0,1
45,1,0,2,24.92606248,18.96765118,1321.826087,98.4,2,44.0,2
45,1,0,23,31.75849021,20.71071204,1307.302158,104.7338129,2,44.0,23
45,1,0,12,26.12671103,46.63966701,251.0632911,118.4113924,3,44.0,12
45,1,0,24,21.7268749,27.78926844,156.6532258,735.6935484,5,44.0,25
45,1,0,17,21.55715252,40.52841758,161.2,755.144,5,44.0,24
45,0,1,6,34.04930691,-50.88349652,345.1651786,25.88839286,7,44.0,6
45,0,1,18,22.18791297,-61.58092774,353.2992701,484.2846715,8,44.0,18
45,0,1,22,23.01523321,-65.25095739,333.2014388,494.9496403,8,44.0,18
45,0,1,14,45.2371498,-66.58047546,302.4947368,507.6982456,9,44.0,22
45,0,1,19,33.10599591,-55.92157337,995.4216216,710.1621622,11,44.0,14
45,0,1,15,35.42326896,-30.60885467,971.2326733,732.3910891,11,44.0,19
46,1,0,26,35.26004449,-79.31209472,1047.097087,77.19902913,1,45.0,26
46,1,0,1,45.43805338,18.10808729,1317.432099,100.1419753,2,45.0,1
46,1,0,2,25.4922132,19.31151103,1324.614035,97.52631579,2,45.0,2
46,1,0,23,32.36810287,20.73720554,1310.23741,104.6258993,2,45.0,23
46,1,0,12,26.21109475,45.11339651,253.6322581,117.9741935,3,45.0,12
46,1,0,24,22.27268991,28.63218068,159.848,735.824,5,45.0,24
46,1,0,17,22.49571025,42.07664276,163.8307692,754.7,5,45.0,17
46,0,1,6,34.08035584,-51.46981588,348.2098214,25.25892857,7,45.0,6
46,0,1,18,21.64118081,-60.67592023,356.3969466,483.7938931,8,45.0,18
46,0,1,22,22.51447023,-65.39527269,336.0215827,494.4676259,8,45.0,22
46,0,1,14,45.56570522,-66.47745962,305.1393728,507.3484321,9,45.0,14
46,0,1,19,33.58488104,-55.8910939,998.6230366,709.5235602,11,45.0,19
46,0,1,15,35.70204317,-30.40326968,973.9663462,732.1009615,11,45.0,15
47,1,0,26,36.30804198,-79.57914775,1046.865385,76.65384615,1,46.0,26
47,1,0,1,46.74452135,17.5875038,1317.223602,99.36645963,2,46.0,1
47,1,0,2,26.41530157,19.94539569,1324.579832,97.26890756,2,46.0,2
47,1,0,23,32.90368387,20.30185693,1309.965517,103.6137931,2,46.0,23
47,1,0,12,27.43976014,46.43352648,253.5212121,117.0484848,3,46.0,12
47,1,0,24,23.01850441,30.39919989,160.1007752,735.4186047,5,46.0,24
47,1,0,17,23.34712351,40.55436096,163.7368421,753.8045113,5,46.0,17
47,0,1,6,34.61270703,-49.99788047,347.8991228,25.01315789,7,46.0,6
47,0,1,18,22.39733368,-61.28649546,356.3407407,483.0962963,8,46.0,18
47,0,1,22,23.37939345,-64.81556803,336.106383,493.8085106,8,46.0,22
47,0,1,14,45.91776192,-66.55048213,305.1176471,506.7128028,9,46.0,14
47,0,1,19,33.50658372,-56.57940374,998.2204301,709.1236559,11,46.0,19
47,0,1,15,35.35000947,-30.44336581,974.0909091,731.1565657,11,46.0,15
48,1,0,26,36.8259698,-79.4934169,1046.606481,77.06018519,1,47.0,26
48,1,0,1,48.03296257,17.5118775,1317.46988,100.5542169,2,47.0,1
48,1,0,2,26.98107379,18.89360224,1324.752066,98.08264463,2,47.0,2
48,1,0,23,33.64521131,20.80493451,1310.151724,104.5931034,2,47.0,23
48,1,0,12,28.31765025,47.20675654,253.2426036,117.4023669,3,47.0,12
48,1,0,24,23.35972577,32.66336168,160.4596774,736.0403226,5,47.0,24
48,1,0,17,23.5388942,40.45993655,163.421875,753.78125,5,47.0,17
48,0,1,6,34.6162926,-49.58708227,347.8133333,25.48444444,7,47.0,6
48,0,1,18,22.10434606,-61.27742679,356.9926471,483.2132353,8,47.0,18
48,0,1,22,23.20560784,-65.76738942,336.0791367,494.2589928,8,47.0,22
48,0,1,14,45.94576909,-66.42525046,305.0868056,507.1354167,9,47.0,14
48,0,1,19,34.13601603,-56.33253083,998.2780749,709.5080214,11,47.0,19
48,0,1,15,35.38973614,-30.72551577,974.035533,731.7817259,11,47.0,15
49,1,0,26,37.82379649,-79.73948159,1046.557604,79.61751152,1,48.0,26
49,1,0,1,49.08968931,16.94966237,1317.971591,103.2272727,2,48.0,1
49,1,0,2,27.50568605,18.35759126,1325.261905,100.7619048,2,48.0,2
49,1,0,23,33.36118449,19.91090155,1310.323944,106.6619718,2,48.0,23
49,1,0,12,27.58234503,47.00048778,253.3619632,119.7607362,3,48.0,12
49,1,0,24,23.64790099,32.03161752,161.0555556,738.9444444,5,48.0,24
49,1,0,17,23.96324353,41.58301662,163.5234375,756.0078125,5,48.0,17
49,0,1,6,34.75748869,-49.6295858,348.2017544,27.77631579,7,48.0,6
49,0,1,18,22.28938143,-60.87716733,357.2992701,485.5912409,8,48.0,18
49,0,1,22,23.41498773,-66.13765913,336.915493,496.4647887,8,48.0,22
49,0,1,14,45.54023677,-66.48221734,305.4109589,509.5787671,9,48.0,14
49,0,1,19,33.28208344,-56.16266683,998.5473684,712.0,11,48.0,19
49,0,1,15,35.75635156,-30.06011683,974.2149533,734.3271028,11,48.0,15
50,1,0,26,38.66684039,-79.64705818,1046.92511,79.95594714,1,49.0,26
50,1,0,1,50.23247223,17.4812277,1318.533708,103.9382022,2,49.0,1
50,1,0,2,28.52114289,19.1580645,1325.838462,101.2538462,2,49.0,2
50,1,0,23,33.25970304,20.04855709,1310.696552,106.8068966,2,49.0,23
50,1,0,12,29.26053977,48.26090655,253.683908,119.9137931,3,49.0,12
50,1,0,24,24.37145058,34.07645856,161.6589147,739.2093023,5,49.0,24
50,1,0,17,24.673283,40.53487567,163.7862595,756.0381679,5,49.0,17
50,0,1,6,35.18069331,-49.09819244,348.4051724,28.45258621,7,49.0,6
50,0,1,18,22.27711097,-61.31265968,358.057554,485.9064748,8,49.0,18
50,0,1,22,23.61719743,-64.59673742,337.3655172,496.7655172,8,49.0,22
50,0,1,14,46.30355977,-66.45051165,305.9563758,509.8724832,9,49.0,14
50,0,1,19,34.15728987,-56.33045093,999.2032086,712.1925134,11,49.0,19
50,0,1,15,36.12850138,-30.31227252,974.8325123,734.3940887,11,49.0,15
51,1,0,26,39.4190039,-80.29233707,1047.295154,81.55947137,1,50.0,26
51,1,0,1,50.89653419,17.36408146,1319.188571,105.5257143,2,50.0,1
51,1,0,2,29.19261737,19.68114072,1326.372093,102.6666667,2,50.0,2
51,1,0,23,33.83717445,20.13587713,1311.625,108.75,2,50.0,23
51,1,0,12,30.5045266,49.0395895,254.4888889,121.4777778,3,50.0,12
51,1,0,24,25.49152976,33.75813532,162.609375,740.9296875,5,50.0,24
51,1,0,17,24.71410302,39.8496289,164.5877863,757.5267176,5,50.0,17
51,0,1,6,35.76288589,-48.75042149,348.9570815,30.15021459,7,50.0,6
51,0,1,18,22.46308924,-61.86625184,359.162963,487.2148148,8,50.0,18
51,0,1,22,23.72014414,-65.20775164,337.9929577,498.2887324,8,50.0,22
51,0,1,14,46.70228235,-66.58328113,306.486014,511.4615385,9,50.0,14
51,0,1,19,33.97355842,-56.2208681,999.5722222,713.9,11,50.0,19
51,0,1,15,35.16551315,-30.48481776,975.5052083,735.9635417,11,50.0,15
52,1,0,26,39.97439496,-80.12526131,1047.304348,81.5826087,1,51.0,26
52,1,0,1,52.47559595,17.34805334,1319.679144,106.2727273,2,51.0,1
52,1,0,2,29.7303335,19.50350685,1326.778626,103.0381679,2,51.0,2
52,1,0,23,34.52292627,20.65050852,1311.92053,109.0264901,2,51.0,23
52,1,0,12,31.31536625,49.1044769,254.3097826,121.2771739,3,51.0,12
52,1,0,24,26.47415099,33.68707975,162.8571429,741.0300752,5,51.0,24
52,1,0,17,25.63349974,39.91000422,164.4924242,757.2651515,5,51.0,17
52,0,1,6,35.65414102,-47.73991612,349.1483051,30.35169492,7,51.0,6
52,0,1,18,22.68649122,-62.86776731,359.6028369,487.2056738,8,51.0,18
52,0,1,22,23.97142026,-66.0929658,338.1103448,498.3448276,8,51.0,22
52,0,1,14,46.31054764,-66.574622,306.7612457,511.4740484,9,51.0,14
52,0,1,19,34.14691348,-56.49773284,1000.086957,713.7282609,11,51.0,19
52,0,1,15,35.60802512,-30.21187593,975.628866,736.0773196,11,51.0,15
53,1,0,26,41.26692679,-79.96263468,1047.649789,81.83966245,1,52.0,26
53,1,0,1,53.36180331,17.60914489,1320.575916,106.9005236,2,52.0,1
53,1,0,2,30.15027138,19.11531515,1327.718519,103.5925926,2,52.0,2
53,1,0,23,34.01003412,20.49572635,1312.462585,108.7823129,2,52.0,23
53,1,0,12,30.98778962,49.07193503,255.0162162,121.3945946,3,52.0,12
53,1,0,24,26.77491314,33.75761465,163.8484848,741.3257576,5,52.0,24
53,1,0,17,26.08077044,40.16837769,165.2481752,757.3211679,5,52.0,17
53,0,1,6,36.92775563,-47.21295155,349.874477,30.53138075,7,52.0,6
